;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;143.7;139.45;137.2;18;32;7;15;2;2;68;10
42;другие;557.29;518.92;505.55;343;49;10;26;71;69;305;44
43;учебно-вспомогательный персонал;913.68;880.77;860.63;751;94;37;21;109;98;741;30
44;иной персонал;7071.25;6784.66;6396.31;5382;874;349;54;996;943;5238;230
45;из них:             ассистент (помощник);2.3;1.8;1.8;1;1;1;;;;2;1
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;336.45;324.3;321.46;325;34;11;4;43;39;317;8
49;из них воспитатели;297.54;290.02;287.93;299;34;11;4;42;38;296;6
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;19.21;19.21;18.65;25;;;;2;2;24;
51;из них учителя;18.04;18.04;17.48;21;;;;1;1;22;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
