;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
16;географии;306;294;282;;3;;;11;8;1;157;57;1;;281;
17;биологии;325;320;309;;5;;;5;4;;176;42;1;;299;
18;иностранных языков;1309;1256;1222;;9;;;47;45;1;207;486;2;;1243;
19;из них:                         английского языка;1264;1206;1165;;8;;;44;42;1;193;456;2;;1200;
20;немецкого языка;29;28;28;;;;;1;1;;4;12;;;28;
21;французского языка;7;7;6;;;;;;;;4;1;;;7;
22;китайского языка;2;2;1;;;;;;;;;1;;;1;
23;физической культуры;811;645;622;1;;;;163;148;1;431;147;1;;477;
24;труда (технологии);429;365;308;;;;;62;42;2;158;94;;;296;
25;музыки и пения;205;143;137;;2;;1;62;56;;83;36;;;196;
26;изобразительного искусства, черчения;175;143;129;;;;;32;26;;65;39;;1;164;
27;основ безопасности и защиты Родины;94;83;69;;2;;1;9;6;;33;13;;;27;
28;основ духовно-нравственной культуры народов России;8;7;4;;;;;1;1;;3;1;;;8;
29;прочих предметов;165;147;139;;1;;1;18;16;;44;36;;;147;
30;учителя-логопеды;532;516;501;;1;;;15;13;;154;124;;;532;432
31;учителя-дефектологи;255;243;232;;;;;12;11;;54;49;;;252;194.8
32;из них:                   олигофренопедагог;53;49;47;;;;;4;4;;8;14;;;51;47
33;тифлопедагог;2;2;2;;;;;;;;1;;;;2;3
34;сурдопедагог;13;13;13;;;;;;;;7;4;;;13;13
35;социальные педагоги;196;170;145;;;;;22;19;;26;27;;;190;152.5
36;педагоги дополнительного образования;264;189;152;;1;;;72;62;;54;36;2;;200;206.5
37;педагоги-психологи;456;436;404;;3;;;19;11;;128;70;1;2;434;360.7
38;воспитатели;2013;1143;1068;;;;;853;760;2;389;643;2;1;2000;1642.9
39;мастера производственного обучения;1;1;1;;;;;;;;;;;;;1
40;тьюторы;99;79;73;;;;;17;14;;4;16;;;92;65.9
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;106;85;71;;;;;18;9;;11;7;;;98;60.7
42;другие;605;455;403;1;1;;1;140;106;1;104;105;1;1;528;461.9
43;учебно-вспомогательный персонал;1834;600;107;;;;;935;110;183;1;4;;;1736;
44;иной персонал;4357;497;53;;;;;2045;44;1161;2;;;;3120;
45;из них:             ассистент (помощник);64;15;3;;;;;28;2;13;;;;;63;41
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1933;1185;1128;;;;;681;611;;353;577;1;;1915;
49;из них воспитатели;1498;842;789;;;;;598;533;;228;458;1;;1497;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;64;59;54;;;;;3;1;;29;15;;;56;
51;из них учителя;58;53;48;;;;;3;1;;26;13;;;50;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;1997;1699;1536;;1;;;230;213;;536;365;;;1488;
53;из них учителя - всего;1314;1155;1043;;1;;;126;120;;364;234;;;851;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;384;311;295;;;;;54;54;;88;71;;;295;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;3421;2849;2701;;4;;;355;329;1;998;645;;;2580;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;107;88;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1291;;;;;;;;;;;;;;;
58;из них директор;302;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;13250;;;;;;;;;;;;;;;
60;из них учителя;9349;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);89;;;;;;;;;;;;;;;
62;из них женщин;85;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;11;;;;;;;;;;;;;;;
64;медицинские сестры;78;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;10581;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;8055;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;7692;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;363;;;;;;;;;;;;;;;
