;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
38;воспитатели;824;492;450;;;;;304;292;3;204;282;;;813;261.5
39;мастера производственного обучения;11;6;4;;;;;3;;2;3;1;;;1;3
40;тьюторы;517;326;301;;1;;;169;153;3;15;65;;;501;268.5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;103;85;75;;1;;1;16;12;1;11;17;;;99;39
42;другие;479;319;244;;;;;123;95;4;55;105;;;404;205.2
43;учебно-вспомогательный персонал;1261;527;151;;;;;429;48;156;11;15;;;1101;
44;иной персонал;6006;547;63;;;;;2458;96;1554;2;2;11;;4391;
45;из них:             ассистент (помощник);30;3;2;;;;;11;2;5;;;1;;29;24
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;733;422;372;;;;;262;241;;123;207;;;729;
49;из них воспитатели;641;354;311;;;;;243;226;;101;181;;;638;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;19;19;19;;;;;;;;11;7;;;17;
51;из них учителя;17;17;17;;;;;;;;9;7;;;15;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;231;188;185;;1;;;18;17;;63;59;;;139;
53;из них учителя - всего;130;118;117;;1;;;8;7;;44;27;;;87;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;31;28;27;;;;;2;1;;14;3;;;28;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;1843;1476;1408;;4;;;113;100;1;596;336;;;1189;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;66;50;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1238;;;;;;;;;;;;;;;
58;из них директор;423;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;13073;;;;;;;;;;;;;;;
60;из них учителя;8863;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);100;;;;;;;;;;;;;;;
62;из них женщин;92;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;11;;;;;;;;;;;;;;;
64;медицинские сестры;89;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;10582;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;8852;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;8630;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;222;;;;;;;;;;;;;;;
