;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
24;музыки и пения;20360;1430;797;1576;1523;1892;13142;20146;1655;964;1815;1558;1934;12220;214
25;изобразительного искусства, черчения;15798;1183;717;1398;1299;1512;9689;15613;1424;891;1550;1329;1549;8870;185
26;основ безопасности жизнедеятельности;12364;762;520;1146;930;1140;7866;12183;1301;836;1614;1053;1257;6122;181
27;прочих предметов;14319;1089;879;1519;1534;1598;7700;14072;1402;1037;1703;1529;1505;6896;247
28;учителя-логопеды;15174;1104;788;1660;2099;2327;7196;14997;1449;1051;2025;2120;2193;6159;177
29;учителя-дефектологи;4785;556;341;595;641;611;2041;4712;729;413;668;610;528;1764;73
30;из них:                   олигофренопедагог;1172;124;93;160;161;140;494;1157;152;119;188;150;120;428;15
31;тифлопедагог;184;6;9;11;21;29;108;184;8;10;17;24;25;100;
32;сурдопедагог;485;24;10;40;43;51;317;482;26;15;41;48;49;303;3
33;социальные педагоги;18495;1645;1102;2411;2503;2262;8572;17796;2659;1566;2811;2250;1897;6613;699
34;педагоги дополнительного образования;23327;3079;1720;2714;2461;2310;11043;22567;4108;2129;3182;2470;2215;8463;760
35;педагоги-психологи;26177;3510;2148;4185;4274;3632;8428;25372;4540;2597;4701;3963;3218;6353;805
36;воспитатели;111673;7715;5586;13136;15061;14527;55648;110304;12335;8169;17936;15291;12776;43797;1369
37;мастера производственного обучения;1036;51;37;91;65;85;707;986;119;86;138;119;108;416;50
38;тьюторы;4019;956;360;516;493;360;1334;3835;1227;453;514;360;292;989;184
39;другие;46024;4640;2804;5372;5096;5016;23096;43790;6861;4067;6452;4884;4447;17079;2234
40;учебно-вспомогательный персонал;140031;9541;7849;17950;20144;18743;65804;18038;3151;1868;2906;2183;1892;6038;121993
41;иной персонал;534346;29528;25811;52324;57688;63610;305385;11900;1882;1142;1676;1365;1319;4516;522446
42;из них:             ассистент (помощник);652;72;46;72;91;98;273;88;21;8;9;13;4;33;564
43;сурдопереводчик;12;;1;3;1;;7;3;;;1;;1;1;9
44;тифлосурдопереводчик;;;;;;;;;;;;;;;
45;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;46581;3284;2522;6137;6641;5995;22002;46020;5125;3722;7620;5997;5194;18362;561
46;из них воспитатели;39908;2822;2187;5429;5800;5095;18575;39429;4478;3302;6700;5199;4365;15385;479
47;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;5663;184;138;396;480;565;3900;5630;244;211;486;496;557;3636;33
48;из них учителя;5267;170;122;361;435;505;3674;5243;224;178;429;452;507;3453;24
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-48.;;;;;;;;;;;;;;
