;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
19;Изготовитель художественных изделий из керамики;12480;2;2;;;;;;;;;;;;
20;Изготовитель художественных изделий из металла;12485;4;;4;;;;;;;;;;;
21;Исполнитель художественно-оформительских работ;12565;473;;402;71;;;;336;;4;;;9;8
22;Каменщик;12680;97;;79;18;;;;13;;20;2;9;;
23;Каменщик (печник) дежурный у печей;12682;7;;6;1;;;;3;;;;;;1
24;Кондитер;12901;399;;258;141;;;;272;;8;1;;3;1
25;Корректор;13134;44;;44;;;;;30;;;;;1;1
26;Косметик;13138;83;;82;1;;;;78;;;;;;1
27;Кроликовод;13205;6;;6;;;;;6;;;;;;
28;Курьер;13247;29;;;29;;;;;;;;;;
29;Лаборант-микробиолог;13265;109;;109;;;;;80;;;;;;
30;Лаборант по физикомеханическим испытаниям;13302;8;;;8;;;;3;;;;;;
31;Лаборант химического анализа;13321;404;;363;41;;;;243;;2;;1;3;4
32;Лесовод;13376;16;16;;;;;;10;;1;;;;
33;Маляр;13450;101;;76;25;;;;41;;50;15;4;6;5
34;Маникюрша;13456;101;;47;15;39;;;92;;;;;9;
35;Машинист бульдозера;13583;4;;4;;;;;;;;;;;
36;Механик по обслуживанию съемочной аппаратуры;14454;21;;21;;;;;16;;;;;;
37;Модистка головных уборов;14504;8;4;4;;;;;3;;;;;;
38;Монтажник радиоэлектронной аппаратуры и приборов;14618;56;;44;12;;;;1;;;;;;1
39;Наладчик технологического оборудования;14995;178;;178;;;;;50;;;;;1;4
40;Няня;15135;56;;56;;;;;56;;;;;1;
41;Облицовщик-плиточник;15220;65;;59;6;;;;8;;21;7;8;;
42;Обработчик рыбы и морепродуктов;15341;6;;6;;;;;1;;;;;;
43;Обработчик справочного и информационного материала;15349;25;;;25;;;;;;;;;;
44;Обувщик по ремонту обуви;15398;22;;17;5;;;;;;22;;8;;
45;Оленевод;15460;10;10;;;;;;4;;2;;;;
46;Оператор связи;16019;8;;8;;;;;7;;;;;;
47;Оператор станков с программным управлением;16045;8;;8;;;;;2;;;;;;
48;Оператор швейного оборудования;16185;18;;18;;;;;18;;15;6;2;;
49;Оператор электронно-вычислительных и вычислительных машин;16199;1776;57;1146;508;65;;;736;;22;;4;2;3
50;Отделочник изделий из древесины;16314;1;;1;;;;;;;;;;;
51;Официант;16399;96;;77;19;;;;48;;;;;;
52;Парикмахер;16437;646;14;460;162;10;;;561;;17;2;6;3;4
53;Пекарь;16472;48;;31;12;5;;;25;;;;;;
54;Переплетчик;16519;19;;19;;;;;2;;14;6;;5;3
55;Печник;16600;3;;3;;;;;;;;;;;
56;Плотник;16671;112;;97;15;;;;1;;18;9;;;
57;Повар;16675;927;44;631;252;;;;493;8;31;8;1;;4
58;Подсобный рабочий;16771;3;;3;;;;;;;;;;;
59;Пожарный;16781;31;;31;;;;;22;;;;;;
60;Портной;16909;99;1;56;40;2;;;98;;18;7;1;;1
;;17357;12;;;12;;;;12;;;;;;
;;17521;19;;;19;;;;11;;;;;;
;;17530;28;;26;2;;;;16;;7;1;1;;
;;17542;12;;12;;;;;8;;8;;;;
;;17543;16;;;16;;;;10;;;;;;
;;17556;10;;10;;;;;;;;;;;
;;17938;1;;1;;;;;;;;;;;
;;18103;73;;73;;;;;30;;30;9;3;10;6
;;18161;1;;1;;;;;;;;;;;
;;18165;7;;7;;;;;;;7;6;;;
;;18340;17;;17;;;;;;;17;5;;;
;;18452;1;;;;1;;;;;;;;;
;;18466;95;;71;24;;;;25;;;;;;
;;18511;1174;9;962;195;8;;;65;4;9;;2;1;7
;;18529;3;;3;;;;;;;;;;;
;;18545;19;19;;;;;;;;;;;;
;;18549;8;;8;;;;;1;;;;;;
;;18559;60;;60;;;;;;;11;1;;;
;;18560;10;;9;1;;;;;;3;1;;;
;;18621;5;;5;;;;;4;;;;;;
;;18783;19;;15;4;;;;;;;;;;
;;18809;15;;;15;;;;;;;;;;
;;18874;124;38;71;15;;;;;;37;8;11;;
;;18880;124;2;91;31;;;;;;62;20;18;;1
;;19027;5;;5;;;;;2;;;;;;
;;19149;97;;84;13;;;;14;;18;3;;;
;;19203;1836;109;1243;379;68;37;;163;3;8;1;1;;2
;;19205;452;49;264;88;51;;;64;;4;;2;1;
;;19258;4;;4;;;;;;;4;4;;;
;;19441;13;;13;;;;;8;;13;7;4;;
;;19460;701;;692;4;5;;;481;;;;;4;8
;;19520;53;;39;14;;;;30;;1;;;;1
;;19525;48;9;39;;;;;14;;2;;;;
;;19601;732;32;373;327;;;;583;;83;11;24;;
;;19727;240;;178;62;;;;88;;45;8;7;;1
;;19756;8;;;8;;;;;;;;;;
;;19798;8;;8;;;;;;;;;;;
;;19806;41;;29;12;;;;1;;;;;;2
;;19812;7;;7;;;;;;;;;;;
;;19832;14;;14;;;;;4;;;;;;
;;19861;193;5;122;66;;;;4;;;;;10;1
;;19906;106;5;101;;;;;2;;;;;;
;;19927;1;1;;;;;;;;;;;;
;;19962;20;;20;;;;;8;;;;;;
;;19966;24;;24;;;;;7;;;;;;
;;20002;519;;514;5;;;;284;;1;;;1;4
;;20004;121;3;39;79;;;;66;;1;;;;2
;;20015;113;;113;;;;;62;;;;;;
;;20032;136;;125;11;;;;90;;;;;2;
;;20034;102;;102;;;;;60;;;;;;
;;21299;416;;367;49;;;;348;25;1;;1;;
;;23369;180;16;97;67;;;;107;;;;;;2
;;23548;68;;68;;;;;35;;;;;;
;;24031;20;;11;3;6;;;20;;2;;;;
;;24042;4;;;4;;;;3;;;;;;
;;24232;201;;130;63;8;;;129;;1;;;;
;;24234;335;;222;113;;;;307;;1;;;;
;;24236;417;8;173;113;;123;;340;;1;;;;1
;;24237;190;;190;;;;;131;;;;;;2
;;25337;35;;35;;;;;11;;1;;;;
;;26341;103;5;52;46;;;;86;;;;;2;1
;;26353;245;19;189;37;;;;186;;;;;2;2
;;26409;645;;645;;;;;420;;;;;;10
;;26527;122;;111;8;3;;;66;;35;15;7;;
;;26804;10;;10;;;;;9;;;;;;
;;27530;482;;477;5;;;;140;;;;;1;2
;;27770;49;;49;;;;;13;;;;;;1
;;99999;9275;33;8988;134;38;82;;4487;;43;5;;43;110
;;880040;26;;8;11;7;;;16;;10;;;;
;;880187;69;3;31;35;;;;68;30;3;;1;;
;;880193;4394;90;2279;1136;639;215;35;1656;;21;1;6;;10
;;880195;30;;13;15;;2;;;;;;;;
;;880558;19;4;15;;;;;2;;;;;;
;;880670;14;;14;;;;;3;;;;;;
;;884235;23;;;23;;;;18;;;;;;
;;884236;44;12;25;7;;;;21;;;;;;
;;884873;247;15;220;11;1;;;152;;31;11;12;;
;;890084;23;1;;22;;;;14;;;;;;
