;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
36;педагоги дополнительного образования;84;60;39;;;;;20;12;;21;17;;;62;86.3
37;педагоги-психологи;181;171;156;;1;;;8;5;;20;30;;;172;105
38;воспитатели;312;132;124;;;;;169;148;1;39;79;;1;309;274.8
39;мастера производственного обучения;;;;;;;;;;;;;;;;1
40;тьюторы;23;16;13;;;;;6;2;;1;;;;23;10
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;38;36;27;;;;;2;2;;4;4;;;33;19
42;другие;113;76;51;;1;;;35;26;1;6;12;;;107;53.7
43;учебно-вспомогательный персонал;476;169;51;;3;;;192;26;62;1;5;;;432;
44;иной персонал;2945;277;39;;1;;;1143;23;827;2;1;;;2178;
45;из них:             ассистент (помощник);6;1;;;;;;3;1;;;;;;6;3
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;151;56;55;;;;;81;73;;10;23;;;148;
49;из них воспитатели;138;44;42;;;;;80;72;;8;18;;;135;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;17;17;17;;;;;;;;10;4;;;12;
51;из них учителя;17;12;12;;;;;;;;10;4;;;12;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;198;156;128;;1;;;38;30;1;54;58;;;173;
53;из них учителя - всего;108;97;88;;1;;;10;7;1;35;28;;;91;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;22;19;18;;;;;3;2;;7;5;;;20;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;403;287;273;;;;;56;52;2;73;88;;;275;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;12;11;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;619;;;;;;;;;;;;;;;
58;из них директор;268;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;6264;;;;;;;;;;;;;;;
60;из них учителя;5277;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);43;;;;;;;;;;;;;;;
62;из них женщин;40;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;5;;;;;;;;;;;;;;;
64;медицинские сестры;38;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;5628;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;4873;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;4693;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;180;;;;;;;;;;;;;;;
