;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1024;470;356;;;;;486;334;10;131;300;2;;1011;
49;из них воспитатели;903;387;288;;;;;452;308;10;101;265;1;;899;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;156;143;123;;1;;;9;7;;42;60;;;122;
51;из них учителя;155;143;122;;1;;;9;7;;39;58;;;121;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;1527;1182;1088;;;;;256;206;1;277;619;;;1124;
53;из них учителя - всего;1275;976;886;;;;;235;194;1;217;531;;;918;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;255;185;163;;;;;57;46;;49;92;;;213;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;1966;1428;1327;;;;;360;303;3;447;655;;;1529;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;320;294;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;2058;;;;;;;;;;;;;;;
58;из них директор;656;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;20613;;;;;;;;;;;;;;;
60;из них учителя;16285;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);154;;;;;;;;;;;;;;;
62;из них женщин;147;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;26;;;;;;;;;;;;;;;
64;медицинские сестры;128;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;18147;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;17295;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;15792;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;1503;;;;;;;;;;;;;;;
