;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
39;мастера производственного обучения;13.5;13;12;12;;;;1;1;11;
40;тьюторы;132.5;121.5;121.5;82;24;7;14;15;14;90;2
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;95.5;92.5;92;26;47;5;24;4;4;69;3
42;другие;539.37;520.87;500.07;352;91;22;17;98;89;344;6
43;учебно-вспомогательный персонал;1103.75;1082.22;1049.38;877;126;37;18;210;194;790;26
44;иной персонал;8080.3;8004.26;7873.48;6549;663;145;31;780;732;6435;112
45;из них:             ассистент (помощник);50.5;41.5;40.57;35;5;1;1;3;2;37;5
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;257.21;253.21;251.19;205;74;14;8;32;30;250;2
49;из них воспитатели;225.75;221.75;219.11;177;57;11;7;23;21;214;2
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;81.9;81.8;76.48;64;2;;2;5;5;67;
51;из них учителя;81.9;81.8;76.48;64;2;;2;5;5;67;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
