;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;1736;1414;1374;;;;;222;210;;404;227;;;1473;
53;из них учителя - всего;1000;810;792;;;;;101;96;;265;125;;;801;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;228;163;162;;;;;41;41;;50;32;;;196;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;492;344;340;;;;;45;43;;106;39;;;324;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;89;85;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1187;;;;;;;;;;;;;;;
58;из них директор;332;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;9758;;;;;;;;;;;;;;;
60;из них учителя;7508;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);71;;;;;;;;;;;;;;;
62;из них женщин;67;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;18;;;;;;;;;;;;;;;
64;медицинские сестры;53;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;7860;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;6460;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;5898;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;562;;;;;;;;;;;;;;;
