;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
34;сурдопедагог;5.11;5.11;5.11;6;;;;2;2;4;
35;социальные педагоги;186.3;182.6;179.95;156;24;4;9;23;20;159;4
36;педагоги дополнительного образования;371.14;343.61;319.51;140;36;9;19;25;22;151;22
37;педагоги-психологи;229.82;215.07;209.27;176;42;5;21;33;32;183;11
38;воспитатели;662.91;633.15;624.6;550;73;15;19;88;79;531;22
39;мастера производственного обучения;38.78;38.28;35.22;29;1;;1;3;3;29;
40;тьюторы;29.42;25.17;25.17;16;11;5;4;5;5;22;4
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;135;133.5;132.5;38;79;8;30;2;2;139;4
42;другие;470.9;448;432.7;342;55;10;20;84;75;304;13
43;учебно-вспомогательный персонал;1295.89;1245.83;1203.48;1075;164;39;25;154;142;1074;41
44;иной персонал;5510.12;5379.4;5293.2;5092;567;176;12;678;612;4978;93
45;из них:             ассистент (помощник);17.25;15.65;14.9;6;7;1;2;;;14;2
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;281.25;276.55;274.5;260;36;8;3;27;23;275;2
49;из них воспитатели;263;253.3;251.75;241;34;7;3;25;21;261;2
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;62.98;53.98;53.98;81;6;;2;16;4;90;
51;из них учителя;55.11;46.08;46.08;75;3;;2;15;3;80;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
