;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
14;математики;475;465;455;;1;;;4;4;1;130;197;1;;439;
15;химии;121;117;114;;;;;2;2;;46;39;;;113;
16;географии;116;114;110;;;;;;;;43;48;;;100;
17;биологии;153;152;147;;4;;;1;1;;51;68;1;;143;
18;иностранных языков;507;486;478;;2;;1;11;11;;139;227;1;;494;
19;из них:                         английского языка;497;474;468;;2;;1;10;10;;133;222;1;;484;
20;немецкого языка;4;4;4;;;;;;;;1;2;;;4;
21;французского языка;5;5;5;;;;;;;;5;;;;5;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;305;256;252;;;;;45;42;1;92;106;;;134;
24;труда (технологии);205;179;173;;1;;;23;17;1;50;79;;;119;
25;музыки и пения;83;56;53;;;;;25;21;;17;34;;;78;
26;изобразительного искусства, черчения;56;41;39;;1;;;13;12;1;18;23;;;53;
27;основ безопасности и защиты Родины;87;80;66;;;;;6;3;;20;38;;;6;
28;основ духовно-нравственной культуры народов России;11;11;11;;;;;;;;5;3;;;11;
29;прочих предметов;42;36;36;;2;;;3;1;;12;17;;;37;
30;учителя-логопеды;60;58;58;;;;;1;;;13;21;;;60;55.9
31;учителя-дефектологи;48;46;46;;;;;2;2;;21;16;;;45;19.6
32;из них:                   олигофренопедагог;29;27;27;;;;;2;2;;15;8;;;26;3.6
33;тифлопедагог;;;;;;;;;;;;;;;;
34;сурдопедагог;1;1;1;;;;;;;;1;;;;1;1
35;социальные педагоги;104;92;82;;;;;9;9;2;7;33;;;100;92.5
36;педагоги дополнительного образования;56;38;30;;;;;17;11;;9;10;;;44;68
37;педагоги-психологи;93;92;88;;1;;;;;;29;23;;;90;83.8
38;воспитатели;400;296;280;;;;;98;90;1;58;187;3;;388;357.2
39;мастера производственного обучения;7;4;3;;;;;2;;1;1;3;;;4;7.5
40;тьюторы;9;8;8;;;;;1;1;;;;;;9;7
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;80;66;62;;;;;14;9;;13;18;;;75;64
42;другие;117;97;89;;1;;;15;9;2;20;27;2;;107;106
43;учебно-вспомогательный персонал;562;178;57;;;;;227;7;97;1;9;3;;480;
44;иной персонал;3490;228;63;;;;;1497;8;1055;;2;7;;2542;
45;из них:             ассистент (помощник);;;;;;;;;;;;;;;;
46;сурдопереводчик;1;1;1;;;;;;;;;;;;1;1
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;213;126;122;;;;;66;62;1;20;79;4;;212;
49;из них воспитатели;195;111;107;;;;;64;61;1;13;79;3;;195;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;32;20;20;;1;;;;;;8;19;;;30;
51;из них учителя;29;17;17;;1;;;;;;8;17;;;27;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;155;115;104;;;;;4;3;;18;15;;;43;
53;из них учителя - всего;94;57;56;;;;;;;;2;8;;;12;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;25;13;13;;;;;;;;;4;;;4;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;133;113;89;;;;;5;4;;18;45;;;69;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;12;7;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;517;;;;;;;;;;;;;;;
58;из них директор;205;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;4846;;;;;;;;;;;;;;;
60;из них учителя;3414;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);44;;;;;;;;;;;;;;;
62;из них женщин;40;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;4;;;;;;;;;;;;;;;
64;медицинские сестры;40;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;4357;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;3771;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;3314;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;457;;;;;;;;;;;;;;;
