;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;1300;808;792;;;;;475;448;1;466;488;;2;497;
24;труда (технологии);793;514;472;;;;;269;231;5;254;314;;;510;
25;музыки и пения;323;164;146;;;;;156;140;;125;100;;;301;
26;изобразительного искусства, черчения;239;157;147;;;;;79;74;1;91;78;;;230;
27;основ безопасности и защиты Родины;133;104;90;;;;;27;24;;51;51;;;24;
28;основ духовно-нравственной культуры народов России;3;3;3;;;;;;;;;2;;;2;
29;прочих предметов;80;55;51;;;;;24;20;1;25;20;;;71;
30;учителя-логопеды;226;212;207;;1;;;14;12;;64;68;;;226;114.9
31;учителя-дефектологи;77;63;61;;;;;13;13;;13;14;;;76;38.9
32;из них:                   олигофренопедагог;17;13;12;;;;;3;3;;3;5;;;16;8
33;тифлопедагог;2;2;2;;;;;;;;1;;;;2;0.2
34;сурдопедагог;6;6;6;;;;;;;;6;;;;6;6
35;социальные педагоги;186;139;129;;;;;44;36;1;39;59;;;183;100.8
36;педагоги дополнительного образования;192;149;112;;1;;;34;21;;44;37;;;144;86.4
37;педагоги-психологи;440;398;370;;;;;36;32;;121;126;;;428;216.6
38;воспитатели;502;255;204;;;;;231;199;4;144;165;;;444;297.3
39;мастера производственного обучения;1;1;;;;;;;;;;;;;;2
40;тьюторы;24;15;13;;;;;8;6;1;;4;;;24;12.5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;66;45;43;;1;;;18;17;;9;9;;;63;30.5
42;другие;367;249;184;;1;;;100;71;2;63;102;;1;337;191.7
43;учебно-вспомогательный персонал;1139;480;105;;1;;;452;50;118;13;3;;;991;
44;иной персонал;10883;575;99;;1;;;3804;62;3183;7;1;;;7616;
45;из них:             ассистент (помощник);3;1;;;;;;;;;;;;;3;1
46;сурдопереводчик;1;1;;;;;;;;;;;;;1;0.8
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;79;23;23;;;;;48;44;;2;24;;;78;
49;из них воспитатели;66;17;17;;;;;41;38;;2;22;;;65;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;123;117;117;;2;;;6;3;;72;30;;;113;
51;из них учителя;113;107;107;;;;;6;3;;66;26;;;103;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;484;357;317;;;;;58;51;2;198;105;;;343;
53;из них учителя - всего;276;190;183;;;;;28;27;;133;48;;;206;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;64;41;40;;;;;18;18;;30;14;;;58;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;2098;1638;1544;;;;;306;285;2;720;670;;;1679;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;25;20;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1514;;;;;;;;;;;;;;;
58;из них директор;533;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;18616;;;;;;;;;;;;;;;
60;из них учителя;16445;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);70;;;;;;;;;;;;;;;
62;из них женщин;67;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;13;;;;;;;;;;;;;;;
64;медицинские сестры;57;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;14939;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;13593;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;12486;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;1107;;;;;;;;;;;;;;;
