;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
22;китайского языка;29;28;24;;2;;;1;1;;4;7;;;27;
23;физической культуры;2777;2474;2324;;6;;;273;252;2;1055;1060;;;1614;
24;труда (технологии);1105;957;780;;7;;2;138;96;4;389;379;;;801;
25;музыки и пения;867;705;653;;10;;;150;144;;353;242;;;800;
26;изобразительного искусства, черчения;631;556;475;;4;;;70;57;2;232;204;;;601;
27;основ безопасности и защиты Родины;336;321;240;1;6;;;12;8;;118;88;;;123;
28;основ духовно-нравственной культуры народов России;50;49;44;;3;;;;;;20;8;;;42;
29;прочих предметов;814;737;649;;11;;;52;48;2;301;216;;;703;
30;учителя-логопеды;815;804;772;;;;;7;6;;386;182;;;809;726.6
31;учителя-дефектологи;320;312;300;;2;;;6;6;;118;83;;;318;308.3
32;из них:                   олигофренопедагог;152;146;140;;;;;5;5;;63;41;;;151;148.8
33;тифлопедагог;28;27;23;;;;;;;;20;1;;;26;30
34;сурдопедагог;36;35;35;;1;;;;;;15;2;;;36;35
35;социальные педагоги;638;586;463;;3;;;49;38;2;158;165;;;601;585
36;педагоги дополнительного образования;2375;1882;1432;1;30;1;3;373;265;4;564;523;;;1639;1937.8
37;педагоги-психологи;1023;1008;893;;17;;3;9;7;1;251;251;;;958;926.2
38;воспитатели;4920;3354;2706;;13;;;1463;1245;55;1425;1553;;;4807;4409.4
39;мастера производственного обучения;6;5;;;;;;1;;;;;;;;6
40;тьюторы;309;246;191;;;;;59;51;1;5;60;;;299;253.3
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;494;431;339;;2;;;55;49;1;19;35;;;430;399.9
42;другие;2413;1983;1458;1;38;1;4;356;273;8;479;442;;;1949;2063
43;учебно-вспомогательный персонал;3481;2051;501;1;14;1;1;949;140;203;60;114;;;2999;
44;иной персонал;10662;2077;294;;4;;;3926;121;2289;11;31;;;7979;
45;из них:             ассистент (помощник);68;15;4;;;;;19;4;8;;;;;65;63
46;сурдопереводчик;;;;;;;;;;;;;;;;13
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1479;925;727;;1;;;476;408;5;585;402;;;1470;
49;из них воспитатели;1161;685;521;;1;;;427;369;5;442;340;;;1159;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;197;188;160;1;1;;;6;6;;74;53;;;154;
51;из них учителя;176;171;145;1;1;;;3;3;;71;49;;;134;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;5454;4471;4072;1;26;;1;549;469;9;1908;1372;;;4378;
53;из них учителя - всего;3081;2585;2401;;13;;;244;217;;1175;787;;;2401;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;1346;1094;1011;;1;;;172;154;;482;353;;;1077;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;1564;1281;1154;;6;;1;114;98;;504;368;;;1159;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;294;257;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;5095;;;;;;;;;;;;;;;
58;из них директор;616;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;43050;;;;;;;;;;;;;;;
60;из них учителя;31481;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);337;;;;;;;;;;;;;;;
62;из них женщин;325;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;121;;;;;;;;;;;;;;;
64;медицинские сестры;216;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;33663;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;21951;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;21822;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;129;;;;;;;;;;;;;;;
