;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
28;основ духовно-нравственной культуры народов России;2;1;1;;;;;1;1;;1;1;;;2;
29;прочих предметов;72;54;51;;;;;17;10;;29;12;1;;61;
30;учителя-логопеды;65;62;59;;;;;3;3;;16;18;;;64;23.2
31;учителя-дефектологи;20;20;20;;;;;;;;5;8;;;20;10
32;из них:                   олигофренопедагог;3;3;3;;;;;;;;1;1;;;3;
33;тифлопедагог;;;;;;;;;;;;;;;;
34;сурдопедагог;;;;;;;;;;;;;;;;
35;социальные педагоги;89;73;64;;;;;13;9;;12;26;;;89;37.8
36;педагоги дополнительного образования;130;80;65;;;;;36;24;;26;16;1;;83;50.3
37;педагоги-психологи;179;169;156;;;;;8;5;;36;48;1;;173;71.9
38;воспитатели;356;212;196;;;;;133;113;1;54;102;;;347;129.3
39;мастера производственного обучения;2;1;1;;;;;1;1;;;1;;;;1.5
40;тьюторы;65;35;28;;;;;25;23;;1;3;;;64;23.5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;57;45;40;;;;;11;9;;9;10;;;56;20.1
42;другие;278;196;173;;;;;64;47;6;51;55;2;;210;159.5
43;учебно-вспомогательный персонал;420;212;64;;;;;131;16;45;6;5;8;;370;
44;иной персонал;2959;359;39;;1;;;1050;21;970;1;2;5;;2173;
45;из них:             ассистент (помощник);3;2;1;;;;;;;;;;;;1;1
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;5
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;11;3;3;;;;;6;5;;1;5;;;11;
49;из них воспитатели;10;3;3;;;;;5;5;;1;5;;;10;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;69;67;66;;;;;;;;16;7;;;54;
51;из них учителя;66;64;63;;;;;;;;16;7;;;51;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;180;159;158;;2;;;12;10;;52;37;;;109;
53;из них учителя - всего;140;122;121;;1;;;9;7;;50;32;;;88;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;52;45;45;;;;;5;4;;18;4;;;27;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;271;199;166;;;;;17;8;;72;67;1;;175;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;7;5;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;512;;;;;;;;;;;;;;;
58;из них директор;240;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;8066;;;;;;;;;;;;;;;
60;из них учителя;6404;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);18;;;;;;;;;;;;;;;
62;из них женщин;16;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;2;;;;;;;;;;;;;;;
64;медицинские сестры;16;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;7774;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;6356;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;5841;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;515;;;;;;;;;;;;;;;
