;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
36;педагоги дополнительного образования;1164.85;1090.27;976.7;259;83;33;37;76;73;257;85
37;педагоги-психологи;606.43;532.11;506.87;334;68;6;42;58;57;337;89
38;воспитатели;3449.75;3270.97;3208.39;1528;210;56;75;309;277;1395;167
39;мастера производственного обучения;29.3;26.75;22;29;1;;1;8;7;20;2
40;тьюторы;282.54;229.84;220.84;65;25;4;14;18;18;72;57
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;221.97;217.97;216.22;1;191;22;127;10;10;259;12
42;другие;1000.79;933.48;889.56;548;77;24;32;174;164;389;71
43;учебно-вспомогательный персонал;2684.41;2574.04;2448.94;1517;210;60;48;268;241;1472;112
44;иной персонал;11465.11;11024.88;10512.28;7915;842;364;43;1137;997;7649;384
45;из них:             ассистент (помощник);69.4;59.4;56.4;35;8;8;;6;6;36;10
46;сурдопереводчик;;;;;6;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;978.72;942.45;934.9;911;69;13;27;136;113;840;31
49;из них воспитатели;800.66;771.64;770.04;798;62;13;21;113;91;752;25
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;113.77;102.39;94.02;83;5;;2;16;6;84;9
51;из них учителя;100.05;93.67;85.8;59;5;;2;15;5;62;5
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
