;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
16;географии;1091.19;1058.16;996.94;655;87;4;53;89;83;651;9
17;биологии;1117.15;1088.31;1024.5;668;77;2;47;86;83;660;7
18;иностранных языков;4123.27;4009.57;3857.96;2541;334;22;188;419;403;2458;47
19;из них:                         английского языка;3806.09;3700.53;3542.62;2290;306;21;159;358;340;2249;37
20;немецкого языка;243.54;233.67;228.75;208;16;1;12;50;47;172;2
21;французского языка;43.01;39.57;38.45;32;3;;3;3;3;32;2
22;китайского языка;2.31;2.31;2.31;;3;;2;;;3;
23;физической культуры;2540.35;2470.78;2346.85;1737;199;43;83;276;260;1654;17
24;труда (технологии);1875.64;1824.91;1723.85;1211;141;26;61;181;176;1172;13
25;музыки и пения;741.6;718.39;666.03;481;60;18;15;65;63;472;6
26;изобразительного искусства, черчения;541.02;515.58;472.86;346;49;10;20;62;58;331;5
27;основ безопасности и защиты Родины;393.38;373.91;342.45;187;50;9;20;44;35;208;5
28;основ духовно-нравственной культуры народов России;136.3;135.07;115.55;2;5;;4;;;13;
29;прочих предметов;2939.31;2591.64;2355.91;304;50;9;26;62;53;286;24
30;учителя-логопеды;782.01;678.04;631.99;440;63;1;45;71;67;431;42
31;учителя-дефектологи;470.06;379.83;346.83;220;43;2;23;43;39;218;34
32;из них:                      олигофренопедагог;66.89;58.1;55.75;49;4;;2;7;7;47;2
33;тифлопедагог;20.75;16.75;16.25;9;1;;1;2;2;11;1
34;сурдопедагог;36.45;34.26;34.25;17;;;;2;2;16;
35;социальные педагоги;761.4;691.7;657.29;438;84;14;35;74;72;444;29
36;педагоги дополнительного образования;2785.39;2461.29;2000.28;714;148;37;53;188;178;676;59
37;педагоги-психологи;1098.39;951.27;900.75;667;140;5;77;133;130;671;79
38;воспитатели;1827.96;1600.4;1543.8;1280;196;74;67;264;262;1213;59
39;мастера производственного обучения;16.44;12.44;11;8;1;;;1;1;8;3
40;тьюторы;397.69;322.15;305.01;151;59;9;17;50;45;157;29
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;253.85;240.1;212.85;7;47;7;31;5;5;66;5
42;другие;2395.07;2130.28;1968.36;1118;205;38;85;240;224;1066;67
43;учебно-вспомогательный персонал;6023.68;5357.88;4852.78;3016;501;169;91;618;605;2858;191
44;иной персонал;17544.54;15869.46;14988.43;11374;1851;831;86;1979;1888;11276;501
45;из них:             ассистент (помощник);11.5;8.5;7.5;3;2;1;;2;2;2;2
46;сурдопереводчик;1;0.5;0.5;1;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;1192.36;1033.32;962.28;885;112;38;36;142;141;870;36
49;из них воспитатели;826.16;741.3;714.71;675;76;24;22;107;106;673;24
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;108.8;77.02;69.94;79;6;;3;3;3;85;1
51;из них учителя;102.3;76.02;68.94;75;5;;2;3;3;80;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
