;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
10;языка народов России и литературы;16;13;12;;;;;3;3;;7;4;;;16;
11;истории, экономики, права, обществознания;1381;1335;1283;;11;;1;33;26;;662;311;;;1147;
12;информатики;661;611;549;;5;;2;44;36;;315;179;;;522;
13;физики;644;625;587;;9;;1;15;12;3;296;161;;;509;
14;математики;2112;2022;1935;;6;;1;75;68;3;904;530;2;2;2007;
15;химии;466;457;433;;7;;1;7;7;;227;113;1;;441;
16;географии;651;620;599;;4;;;27;24;;318;136;;;598;
17;биологии;660;644;625;;10;;1;14;11;;330;145;;;632;
18;иностранных языков;2458;2290;2183;;20;;3;158;154;;896;745;1;2;2372;
19;из них:                         английского языка;2249;2083;1975;;14;;2;146;143;;767;668;;2;2167;
20;немецкого языка;172;165;161;;2;;1;6;6;;82;48;;;169;
21;французского языка;32;32;32;;3;;;;;;19;7;1;;30;
22;китайского языка;3;3;2;;;;;;;;;;;;3;
23;физической культуры;1654;1358;1256;;3;;;285;252;;645;448;;;903;
24;труда (технологии);1172;890;756;;3;1;;265;185;11;470;300;;;793;
25;музыки и пения;472;290;255;;;;;175;162;;196;113;;;446;
26;изобразительного искусства, черчения;331;243;229;;;;;84;72;;133;88;;;326;
27;основ безопасности и защиты Родины;208;180;143;;;;;26;14;;67;42;;;80;
28;основ духовно-нравственной культуры народов России;13;13;10;;;;;;;;3;4;;;12;
29;прочих предметов;286;231;211;1;2;1;;51;41;2;93;70;;;252;
30;учителя-логопеды;431;425;415;;;;;6;6;;183;111;;;428;401.5
31;учителя-дефектологи;218;211;209;;2;;;5;5;;76;51;;;217;257.6
32;из них:                   олигофренопедагог;47;46;46;;;;;1;1;;18;14;;;46;59.2
33;тифлопедагог;11;11;10;;;;;;;;7;3;;;11;14
34;сурдопедагог;16;16;16;;;;;;;;13;3;;;16;16
35;социальные педагоги;444;363;304;;;;;68;48;1;97;92;;;430;365.4
36;педагоги дополнительного образования;676;497;382;1;1;;1;163;110;4;168;99;;;507;703.8
37;педагоги-психологи;671;644;605;;2;;;20;13;1;190;143;;;650;552.3
38;воспитатели;1213;570;524;;;;;581;529;22;249;332;;;1187;896
39;мастера производственного обучения;8;2;1;;;;;5;2;1;1;;;;2;32.9
40;тьюторы;157;118;107;;1;;;34;28;;11;25;;;146;116.2
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;66;52;43;;;;;10;6;1;4;11;;;63;78.1
42;другие;1066;808;605;1;7;;1;215;164;9;179;203;;;955;877.7
43;учебно-вспомогательный персонал;2858;1190;255;;2;;;993;89;361;14;19;;2;2556;
44;иной персонал;11276;845;123;;2;;;4443;85;3193;5;4;;;8238;
45;из них:             ассистент (помощник);2;;;;;;;;;;;;;;1;
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;870;462;403;;;;;353;294;7;183;236;;;866;
49;из них воспитатели;673;307;266;;;;;306;268;6;116;185;;;669;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;85;82;76;;1;;;1;1;;16;13;;;66;
51;из них учителя;80;72;67;;1;;;1;1;;14;9;;;62;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;2067;1681;1581;;2;;;195;156;;572;414;;;1433;
53;из них учителя - всего;1586;1292;1203;;1;;;147;124;;421;319;;;1056;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;381;263;240;;;;;64;62;;102;90;;;279;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;937;765;731;;;;;74;65;;277;191;;;622;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;106;95;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;2569;;;;;;;;;;;;;;;
58;из них директор;689;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;24011;;;;;;;;;;;;;;;
60;из них учителя;18486;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);226;;;;;;;;;;;;;;;
62;из них женщин;221;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;44;;;;;;;;;;;;;;;
64;медицинские сестры;182;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;21324;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;17350;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;15583;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;1767;;;;;;;;;;;;;;;
