;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
29;учителя-дефектологи;5478;653;419;699;745;689;2273;5387;881;519;819;690;573;1905;91
30;из них:                   олигофренопедагог;1396;148;110;203;160;194;581;1376;193;138;239;147;166;493;20
31;тифлопедагог;175;6;7;14;23;21;104;175;9;6;19;27;20;94;
32;сурдопедагог;483;24;17;39;49;34;320;483;27;18;43;53;34;308;
33;социальные педагоги;18803;1695;1122;2434;2593;2320;8639;18114;2892;1616;2848;2305;1914;6539;689
34;педагоги дополнительного образования;23127;3054;1669;2784;2487;2253;10880;22367;4241;2160;3189;2444;2097;8236;760
35;педагоги-психологи;27332;3516;2195;4356;4456;3797;9012;26551;4718;2788;4921;4108;3264;6752;781
36;воспитатели;111395;7245;5343;12625;15009;14933;56240;110066;12533;7958;17646;15605;13018;43306;1329
37;мастера производственного обучения;968;64;37;76;71;79;641;924;139;80;142;114;90;359;44
38;тьюторы;5292;1229;504;718;631;487;1723;5064;1646;623;714;486;352;1243;228
39;другие;46382;4617;2863;5360;5264;4962;23316;44220;7197;4107;6625;5029;4454;16808;2162
40;учебно-вспомогательный персонал;135270;9076;7287;16813;19775;18474;63845;18444;3836;1949;3035;2292;1711;5621;116826
41;иной персонал;540243;28035;25794;53047;60137;64613;308617;11536;2051;1039;1550;1380;1283;4233;528707
42;из них:             ассистент (помощник);884;120;62;100;137;105;360;97;23;11;8;8;7;40;787
43;сурдопереводчик;9;;1;1;1;2;4;4;;;2;;1;1;5
44;тифлосурдопереводчик;;;;;;;;;;;;;;;
45;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;48597;3244;2573;6401;7037;6559;22783;48022;5308;3821;7989;6488;5553;18863;575
46;из них воспитатели;41445;2822;2225;5582;6125;5529;19162;41014;4695;3336;6980;5639;4619;15745;431
47;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;5434;186;128;394;431;517;3778;5403;267;182;490;471;524;3469;31
48;из них учителя;5024;165;114;353;386;474;3532;5005;230;165;428;422;482;3278;19
;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам 01-48.;;;;;;;;;;;;;;
