;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
49;из них воспитатели;642;443;433;;;;;172;163;;131;141;;1;640;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;58;47;41;;;;;2;2;;14;4;;;47;
51;из них учителя;53;42;39;;;;;2;2;;14;3;;;43;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;829;771;750;;3;;;45;43;;270;177;;5;687;
53;из них учителя - всего;525;491;473;;1;;;29;27;;172;111;;4;400;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;139;125;123;;;;;10;10;;47;33;;;120;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;2729;2462;2408;;5;;;163;159;;1043;484;2;14;2206;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;97;93;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1543;;;;;;;;;;;;;;;
58;из них директор;282;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;16308;;;;;;;;;;;;;;;
60;из них учителя;12621;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);19;;;;;;;;;;;;;;;
62;из них женщин;13;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;6;;;;;;;;;;;;;;;
64;медицинские сестры;13;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;13166;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;9846;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;9408;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;438;;;;;;;;;;;;;;;
