;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
14;математики;2985.36;2964.75;2849.69;1649;214;24;82;207;202;1664;11
15;химии;486.83;480.47;436.77;303;35;2;15;44;43;298;5
16;географии;822.7;819.33;790.13;541;67;6;27;62;60;537;1
17;биологии;831.64;824;782.81;585;76;4;30;72;70;582;3
18;иностранных языков;3148.94;3123.48;3002.76;1785;235;15;88;230;228;1789;18
19;из них:                         английского языка;2887.42;2857.02;2744.19;1580;211;13;75;180;178;1613;17
20;немецкого языка;178.62;177.95;169.92;149;12;;6;27;27;130;1
21;французского языка;57.02;57.02;56.82;46;5;;2;8;8;43;
22;китайского языка;6.37;6.37;6.37;5;1;;;3;3;3;
23;физической культуры;1952.94;1940.01;1851.58;1308;117;34;32;179;176;1242;7
24;труда (технологии);1477.18;1472.29;1414.78;886;83;18;19;95;89;878;8
25;музыки и пения;594.46;588.91;555.89;363;39;8;10;47;47;352;4
26;изобразительного искусства, черчения;422.61;420.28;406.58;290;39;13;9;38;37;291;3
27;основ безопасности и защиты Родины;236.78;234.56;212.9;122;30;3;9;27;24;121;1
28;основ духовно-нравственной культуры народов России;89.77;87.85;81.62;10;6;;2;;;14;
29;прочих предметов;1695.8;1615.44;1503.12;254;56;7;18;63;60;248;42
30;учителя-логопеды;827.07;727.62;689.02;458;67;7;27;54;51;468;67
31;учителя-дефектологи;529.7;437;419;208;50;7;25;24;23;237;65
32;из них:                      олигофренопедагог;109.85;93.85;93.85;60;14;;7;9;8;69;7
33;тифлопедагог;9.5;9.5;9.5;4;2;;2;;;6;
34;сурдопедагог;34;32;32;16;;;;2;2;14;1
35;социальные педагоги;667.7;637.85;618.85;462;62;17;14;48;46;471;21
36;педагоги дополнительного образования;544.31;508.24;443.06;204;58;7;18;43;42;227;22
37;педагоги-психологи;911.15;810.22;773.92;588;117;9;53;90;89;612;76
38;воспитатели;1332.54;1272.49;1239.7;1062;81;34;18;138;111;1021;20
39;мастера производственного обучения;2.9;2.9;2.9;3;1;;;1;1;3;
40;тьюторы;169.81;138.21;130.36;65;26;6;7;11;10;79;30
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;143.65;140.65;130.35;49;28;5;14;4;4;83;3
42;другие;2749.35;2659.08;2554.2;2221;218;69;40;265;251;2179;56
43;учебно-вспомогательный персонал;3116.89;3025.94;2900.2;2663;234;75;24;337;319;2576;46
44;иной персонал;7345.68;7086.4;6860.52;6436;625;211;26;815;725;6229;186
45;из них:             ассистент (помощник);39.4;34.55;33.05;18;9;2;;4;4;22;3
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;1;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;2808;2764.37;2720.67;2476;165;68;25;225;212;2578;16
49;из них воспитатели;2216.37;2177.56;2153.59;2105;122;49;19;185;175;2112;8
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;172.2;171.2;153.12;145;7;2;1;11;11;157;1
51;из них учителя;162.2;162.2;144.12;137;5;2;;10;10;150;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
