;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
14;математики;409;390;380;;;;;9;8;;228;102;;;386;
15;химии;102;101;98;;3;;1;1;1;;64;19;;;97;
16;географии;141;135;129;;1;;;3;1;;81;32;;;126;
17;биологии;135;135;127;;1;;;;;;80;28;;;132;
18;иностранных языков;485;464;457;;;;;12;7;;236;106;;;457;
19;из них:                         английского языка;389;369;359;;;;;9;6;;168;79;;;365;
20;немецкого языка;82;79;76;;;;;1;1;;53;17;;;79;
21;французского языка;12;12;12;;;;;;;;9;2;;;12;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;299;244;226;;;;;50;41;1;162;67;;;206;
24;труда (технологии);188;126;102;;;;;40;21;9;74;48;;;130;
25;музыки и пения;84;50;44;;;;;31;22;1;42;20;;;80;
26;изобразительного искусства, черчения;39;25;23;;;;;11;7;1;24;5;;;37;
27;основ безопасности и защиты Родины;72;56;46;;;;;8;3;1;26;17;;;23;
28;основ духовно-нравственной культуры народов России;1;1;1;;;;;;;;;;;;1;
29;прочих предметов;86;64;60;;1;;;20;16;;52;16;;;84;
30;учителя-логопеды;126;123;122;;;;;3;3;;48;39;;;124;79.6
31;учителя-дефектологи;57;52;50;;;;;5;5;;17;18;;;57;42.3
32;из них:                   олигофренопедагог;32;27;26;;;;;3;3;;11;10;;;32;27.2
33;тифлопедагог;3;3;3;;;;;;;;1;2;;;3;2
34;сурдопедагог;3;3;3;;;;;;;;3;;;;3;3
35;социальные педагоги;116;95;80;;1;;;17;13;;45;29;;;110;81.7
36;педагоги дополнительного образования;82;48;40;;;;;24;11;;32;13;;;63;98.1
37;педагоги-психологи;138;136;125;;;;;1;1;;46;30;;;133;90.5
38;воспитатели;425;240;221;;;;;154;125;10;95;112;;;414;251.2
39;мастера производственного обучения;2;1;1;;;;;1;;;;1;;;;1
40;тьюторы;28;18;15;;1;;1;4;2;1;1;7;;;24;26.5
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;33;28;25;;;;;5;5;;6;2;;;30;17.5
42;другие;173;124;96;;;;;31;19;9;62;23;;;152;116.4
43;учебно-вспомогательный персонал;375;93;35;;;;;127;10;101;13;4;;;347;
44;иной персонал;2017;181;25;;;;;649;17;689;2;1;;;1512;
45;из них:             ассистент (помощник);11;4;1;;;;;4;;;;;;;10;9
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;156;95;86;;;;;56;43;2;30;49;;;155;
49;из них воспитатели;122;65;58;;;;;51;41;2;19;39;;;121;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;52;41;40;;1;;;2;1;;30;8;;;37;
51;из них учителя;49;40;39;;1;;;1;1;;25;8;;;34;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;571;399;370;;1;;;46;38;3;213;80;;;387;
53;из них учителя - всего;422;301;277;;1;;;31;29;1;185;54;;;280;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;116;80;77;;1;;;14;14;;42;15;;;79;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;592;451;426;;1;;;50;41;1;253;96;;;362;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;24;21;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;304;;;;;;;;;;;;;;;
58;из них директор;92;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;3453;;;;;;;;;;;;;;;
60;из них учителя;2515;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);33;;;;;;;;;;;;;;;
62;из них женщин;32;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;10;;;;;;;;;;;;;;;
64;медицинские сестры;23;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;3007;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;2642;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;2465;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;177;;;;;;;;;;;;;;;
