;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;247;220;209;;1;;;24;22;;51;76;;;164;
53;из них учителя - всего;206;183;174;;1;;;19;18;;48;65;;;126;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;66;51;51;;;;;12;11;;10;17;;;46;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;669;521;496;;;;;35;32;;206;204;;;499;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;42;38;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;524;;;;;;;;;;;;;;;
58;из них директор;99;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;6571;;;;;;;;;;;;;;;
60;из них учителя;4843;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);13;;;;;;;;;;;;;;;
62;из них женщин;12;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;1;;;;;;;;;;;;;;;
64;медицинские сестры;12;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;4512;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;3573;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;3504;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;69;;;;;;;;;;;;;;;
