;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
40;тьюторы;195.75;179.25;172.25;79;32;1;1;18;18;93;9
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;61.75;59.75;52.5;4;11;;1;;;16;
42;другие;630.98;606.35;576.25;320;96;2;12;70;68;353;7
43;учебно-вспомогательный персонал;1379.77;1340.02;1287.07;933;147;6;1;162;142;910;9
44;иной персонал;4531.64;4357.24;4105.84;3243;512;17;5;575;531;3179;110
45;из них:             ассистент (помощник);28;22;19.25;8;1;;;;;9;5
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;189.65;188.15;187.65;166;26;1;2;20;19;166;
49;из них воспитатели;144.15;142.65;142.65;141;19;;;17;16;139;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;17.82;17.82;17.82;11;8;;;6;6;21;
51;из них учителя;17.82;17.82;17.82;11;8;;;6;6;21;
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
