;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;311.4;277.4;260.4;20;47;1;4;6;5;74;12
42;другие;700.46;633.18;605.17;304;62;11;2;69;65;302;52
43;учебно-вспомогательный персонал;3086.1;2806.39;2602.2;1779;242;15;11;225;215;1799;150
44;иной персонал;5619.12;5273.88;5079.86;4214;540;7;5;506;468;4239;240
45;из них:             ассистент (помощник);9;5;5;7;3;;;2;2;5;4
46;сурдопереводчик;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;642.48;615.73;608.23;500;38;4;;51;46;475;19
49;из них воспитатели;558.11;533.36;516.61;453;31;3;;46;41;435;12
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;159.78;159.78;141.88;131;4;;1;23;22;126;14
51;из них учителя;141.1;141.1;123.2;124;2;;1;23;22;117;14
;;;;;;;;;;;;
;;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам;Данные графы 12 по строкам 01–48 равны данным графы 3 подраздела 3.1 по соответствующим строкам
