;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
26;изобразительного искусства, черчения;274;196;178;;;;;74;72;;145;41;;;269;
27;основ безопасности и защиты Родины;152;126;112;;;;;20;12;;83;17;;;85;
28;основ духовно-нравственной культуры народов России;7;7;7;;;;;;;;4;1;;;7;
29;прочих предметов;400;307;289;;2;;;76;69;2;192;82;;5;384;
30;учителя-логопеды;222;216;212;;;;;4;4;;119;49;2;;222;209.7
31;учителя-дефектологи;95;90;87;;1;;1;5;5;;47;28;;1;95;86
32;из них:                   олигофренопедагог;25;24;22;;;;;1;1;;13;2;;;25;27
33;тифлопедагог;8;8;8;;;;;;;;6;;;1;8;10
34;сурдопедагог;3;3;3;;;;;;;;3;;;;3;
35;социальные педагоги;201;166;143;;;;;31;26;;70;46;;;199;180.5
36;педагоги дополнительного образования;205;139;111;;;;;57;46;;73;28;;;163;180.3
37;педагоги-психологи;360;342;311;;2;;1;15;11;;151;73;1;;351;322
38;воспитатели;983;495;444;;;;;467;436;4;427;256;;;951;887.4
39;мастера производственного обучения;3;1;;;;;;1;;1;;;;;;3
40;тьюторы;16;12;10;;;;;2;2;;;2;;;16;11
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;74;58;48;;;;;14;10;;18;10;;;68;54
42;другие;302;210;150;;2;;1;80;60;3;97;44;;;270;252
43;учебно-вспомогательный персонал;1799;598;138;;1;;;756;101;196;11;12;;;1644;
44;иной персонал;4239;339;35;;;;;1825;42;778;;1;;;2587;
45;из них:             ассистент (помощник);5;1;;;;;;3;1;;;;;;5;22
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;475;230;212;;;;;227;218;1;158;125;;;473;
49;из них воспитатели;435;198;181;;;;;218;212;1;129;109;;;435;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;126;124;105;;;;;1;;;93;23;;1;108;
51;из них учителя;117;115;98;;;;;1;;;87;20;;1;99;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;1003;719;694;;;;;92;87;;499;151;1;2;758;
53;из них учителя - всего;846;624;604;;;;;76;73;;437;134;1;2;657;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;163;101;100;;;;;24;24;;68;25;1;;125;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;284;162;148;;;;1;35;30;;111;44;;;190;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;46;36;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;2050;;;;;;;;;;;;;;;
58;из них директор;554;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;17622;;;;;;;;;;;;;;;
60;из них учителя;15379;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);204;;;;;;;;;;;;;;;
62;из них женщин;181;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;20;;;;;;;;;;;;;;;
64;медицинские сестры;184;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;13720;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;13299;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;11844;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;1455;;;;;;;;;;;;;;;
